text,is_hate_1,is_toxic_1,is_offensive_1,is_hate_2,is_toxic_2,is_offensive_2,is_hate_3,is_toxic_3,is_offensive_3,is_hate_4,is_toxic_4,is_offensive_4,is_hate_5,is_toxic_5,is_offensive_5,is_hate_6,is_toxic_6,is_offensive_6
"#PhoenixMassacre
#Tembisa10 
Why Is It So Easy To Deface Black People??",0,0,0,0,0,0,0,0,0,,,,,,,0,0,0
"How stupid can one be? Chase white people away, then follow them to the neighboring country then tell the citizens of that country to also fight and chase the whites away. That's what I call dumbAss nation (Zimbabweans) #PutSouthAfricansFirst #WeStandWithSATruckDrivers",0,0,0,0,1,1,0,1,1,,,,,,,0,1,1
The Government should send South African National Defence Force to go &amp; clean Sunnyside &amp; Hillbrow (without Mabena though) because the South African Police Service will never do that. The Police that side are very corrupt that they even work for Drugs Dealers.,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0
"@user Good move, Cubans are really in a pinch right now.

I guess, south african economy is doing really well",0,0,0,0,0,0,0,0,0,,,,,,,0,0,0
"WATCH: Fighting breaks out between Brackenfell residents, EFF outside school <URL>",0,0,0,0,0,0,0,0,0,,,,,,,0,0,0
"Last time when white folks were protesting they used shields to disperse the crowd today they using tear gas, water and rubber bullets. I'm convinced that police everywhere in the world were formed to protect white people only. #EFFInBrackenfell",0,0,0,0,0,0,0,0,0,,,,,,,0,0,0
"You will graduate from the youth age and still become an adult with no work experience. A generation of unemployed adults is in process... Let them hear Us
#Unemployed #DUDULA
#PutSouthAfricaFirst",0,0,0,0,0,0,0,0,0,,,,,,,0,0,0
"#ApartheidFlag GOTTA GO. NO DISCUSSION. BYE. 

Fuck a duck!
Peace and love ✌️❤️",0,0,0,0,0,0,0,0,0,,,,,,,0,0,1
"There's a political party that says It Will Open The SA for everyone to come in it anytime 
 #saynotoxeno",0,0,0,0,0,0,0,0,0,,,,,,,0,0,0
"Brackenfell-matriekfunksie: Geen bewyse van rassisme gevind <URL> via @user Hoop daar sal nou verdere klagtes teen EFF gedoen word, oor naamskending / haatspraak en aanhitsing tot geweld, hulle meot as Party gediskwalifiseer word want hulle is RASSISTIES",0,0,0,0,0,0,0,0,0,,,,,,,0,0,0
"believe this or not, Wits Students Ngama menemene, should it be a National shutdown, They'll achieve their Goals personally and Commence with their Classes leaving other institutions fighting a fight started by Wits on their Own💔, #WitsProtests #FeesMustFall <URL>",0,0,0,0,0,0,0,0,0,,,,,,,0,0,0
"If you want to add more life to your clothing items, this is the type of art you need 🔥🔥🔥
#SClothingArt 
@user is the ARTIST! <URL>",0,0,0,0,0,0,0,0,0,,,,,,,0,0,0
"The building housing Associated Press and Al-Jazeera offices in Gaza City was leveled by Israeli airstrikes. The IDF claimed the building contained Hamas military assets.

AP has decried the strike, saying ""we narrowly avoided a terrible loss of life."" <URL> <URL>",0,0,0,0,0,0,0,0,0,,,,,,,0,0,0
"@user DA supported Indians and called them heroes after they killed black innocent people in #PhoenixMassacre how can that person can change lives of the black people, let's ask ourselves how  Musi, Mashaba, Lindiwe and Phumzile there were treated in DA",0,0,0,0,1,0,0,0,0,,,,,,,0,1,0
"#lockdownextension

The struggle continues.

Our @user is led by the less educated, people who values ecomony more than education and human lives.

We beg them to assist our societies.

#PutSouthAfricansFirst 
#WeStandWithSATruckDrivers <URL>",0,0,0,0,0,0,0,0,1,,,,,,,0,0,0
"@user @user Aids denialist mbeki - over 300 000 deaths because of his arrogance

Marikana &amp; Phoenix Massacre instigator cyril ramaphosa from his Concomitant Action &amp; unleashing Indian vigilantes on unarmed Zulus 

Bloodied hands campaign",0,0,0,0,1,0,0,0,0,,,,,,,0,0,0
@user Thank God we don't want to destroy our own property. We understand that those buildings belong to South Africans not foreigners and we can't bomb them. The discipline in this movement is so high thanks to the people like Victoria.,0,0,0,0,0,1,0,1,0,,,,,,,0,1,0
"@user @user @user @user Forget about ANC lekgotla. You do not need the ANC to tell you that that things have been getting worse under both Zuma and ANC.

With zero facts, you seem to believe that things were getting better under Zuma?🤔",0,0,0,0,0,0,0,0,0,,,,,,,0,0,0
"@user @user God knows about Israel and Egypt,Syria and Kushe,so people must respect other people countries,right or wrong?We want our country back force.",0,0,0,0,0,0,0,0,0,,,,,,,0,0,0
DA insist Phumzile van Damme sabbatical is for her own good <URL> <URL>,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0
"Please tag all the patriots I should follow under this tweet #DUDULA 
#Dudula2021 
#OperationDudula",0,0,0,0,0,0,0,0,0,,,,,,,0,0,0
@user They sleep in the entire country!,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0
@user @user and you EFF minions should keep quiet cause they started this trend. #PutSouthAfricansFirst warned yall long ago.,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0
"Why are #OperationDudula #PutSouthAfricansFirst met with such animosity??  Never ONCE did any of our marches gone out of control! What is SAPS trying to prove here TODAY!
#WeWantOurCountryBack  simple 
#massdeportation2022
#VoetsekANC2022 <URL>",0,0,0,0,0,0,0,0,0,,,,,,,0,0,0
"The truly sad thing about #Senekal today is that @user and the @user had a chance to unite frustrated and disenfranchised people in protest against the high murder rates and growing crime in South Africa, but chose instead to play race politics.",0,0,0,0,0,0,0,0,0,,,,,,,0,0,0
"@user @user EFF will never fight police but will fight racism, white supremacy, white arrogance and white privilege. EFF will rather run away from police than what white privileged boys did to police in Senekal.",0,0,0,,,,0,0,0,,,,,,,0,0,0
"@user @user Parliament, Home Affairs, if I'm correct, there was an attack on a Magistrate's Court an a Municipal building. The underworld are very busy.",0,0,0,,,,0,0,0,,,,,,,0,0,0
@user @user @user @user @user KZN people love ANC. Don't be sure about a small article in some paper.,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0
"@user I love me some natural chocolate, dark skinned!",0,0,0,0,0,0,0,0,0,,,,,,,0,0,0
"If you don't deport then solution is to throw shit in Hartebeesdam
#PutSouthAfricansFirst <URL>",0,0,0,0,0,0,0,1,0,,,,,,,0,0,1
@user Why u didn't join senekal protest,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0
"THREAD: Who is Israel’s next Prime Minister, Naftali Bennett?

Bennett is a far-right ultranationalist who staunchly opposes Palestinian statehood or self-determination of any kind in Palestine/Israel.",0,0,0,0,0,0,0,0,0,,,,,,,0,0,0
Alahamdulilah for Palestine victory,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0
"EFF asked Brackenfell High principal to look into racism claims, says party <URL>",0,0,0,0,0,0,0,0,0,,,,,,,0,0,0
"Yes I'm Pro Black but I'll not keep quiet whenever another black person disrespect our country.

And also we as black South Africans must start seeing and treating each other like brothers and sisters before we see others as such. Charity beings at home.",0,0,0,0,0,0,0,0,0,,,,,,,0,0,0
@user Not sure which 3rd world country you're referring to. Happens everyday in South Africa. #FeesMustFall,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0
"@user During the #UnrestSA, we also saw TAXI operators strip BLACK people naked, beat them up and made CRAWL out in a streamline. If that isn't self Hate, than I don't know.

In JHB they were shooting Kids.. In front of Police!

Kids were Murdered by Taxi Operators!!!
#PhoenixMassacre <URL>",0,0,0,0,1,1,0,0,0,,,,,,,0,0,0
@user @user @user @user @user @user And they are all foreigners akere?,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0
"#UrbanCruiser #Bachelor #FeesMustFall Let your car stay secure in the garage
LegendTech Security
Garage doors
Home alarms
CCTVs
Electrical fence
0678816808 / legendtech01@user <URL>",0,0,0,0,0,0,0,0,0,,,,,,,0,0,0
"@user So say fascists and xenophobics everywhere - ‘but we only want them to be legal…’

Immigrants are not responsible for SA being unable to enforce laws, it is our problem. But since fixing that would require some effort, lets focus on immigrants.",0,0,0,0,0,0,0,0,0,,,,,,,0,0,0
"Swabisa Satane o bue o re :

#LongLivePresidentZumaLongLive

##LongLivePresidentZumaLongLive

#PresidentZuma Gave South Africans an end to Loadsheding, He gave the Black man a fighting chance against that Bully Johan Rupert, Hell He agreed with the Youth that #FeesMustFall #Zuma",0,0,0,0,0,0,0,0,0,,,,,,,0,0,0
"#apartheidflag
AfriForum's deputy CEO Ernst Roets will learn his fate on this morning when the Equality Court sitting in the Gauteng High Court in JHB delivers judgment in an urgent application that he be found in contempt of court.This for his apartheid flag tweet.@user",0,0,0,0,0,0,0,0,0,,,,,,,0,0,0
"Cops in SA treat black South-Africans the same way the Israeli Military treats Palestinians. 🤞🏽

#witsprotest #Witsasinamali #FeesMustFall <URL>",0,0,0,0,0,0,0,0,0,,,,,,,0,0,0
Nkosi sikelel' iAfrika _x1f1ff__x1f1e6_❤_x1f1ff__x1f1e6_ Lord Bless Africa _x1f1ff__x1f1e6_❤_x1f1ff__x1f1e6_ and our captain #SiyaKolisi on his birthday and Beeeeeeeeeast on his 100th cap _x1f44d__x1f3fc__x1f44a__x1f3fc__x1f44f__x1f3fc_ THIS passion though #fortheloveofSA #fortgeloveofthegame @user @user #SAvENG <URL>,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0
"This sad, we're slowly being replaced as South Africans 💔
#PutSouthAfricansFirst
#SAHomeAffairsCorruption <URL>",0,0,0,0,0,0,0,0,0,,,,,,,0,0,0
"@user Then 4 posts further down my timeline, further proof. <URL>",0,0,0,0,0,0,0,0,0,,,,,,,0,0,0
"This is war against us,this R700m can be use to create lot of jobs for SAns.If we sit &amp; do nothing,we will be letting not only our children but the whole next generation down.This nonsense must come to an end.
#PutSouthAfricansFirst <URL>",0,0,0,0,0,0,0,0,0,,,,,,,0,0,0
"Meet Lungisani Zwane(31), owner of #ZebraahPaints, a youth owned paint manufacturing company based in KwaMashu Township. I’ve bought &amp; used over 800 litres of Zebraah paint &amp; I’m happy with the quality. For enquiries &amp; orders: <URL> / 0315048057
@user <URL>",0,0,0,0,0,0,0,0,0,,,,,,,0,0,0
"@user @user @user @user @user Oh again he and his compatriots are fighting for Black Liberation and not just South African Emancipation .. which may be the reason of this Tension U got and most peeps got against Malema. 
Remember #FeesmustFall, #ClicksmustFall .. It doesnt condone racism and without the EFF",0,0,0,0,0,0,0,0,0,,,,,,,0,0,0
@user @user @user No Uniform. but u cnt do parliament work while wearing clothing wth party badges..... Can the police officer do his work while wearing anc or eff T/shirt?,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0
"Whoever did this, usile! Bare ke rakgadi wa politiki🤣. Bona bra Sello @user <URL>",0,0,0,0,0,0,0,0,0,,,,,,,0,0,0
"PR went wrong by Fikile Mbalula on @user 
NewDawn Bheki Cele

#PhoenixMassacre #ThumaMinaMediaGroup #mangosuthubuthelezi #FreeJacobZuma #FamilyMeeting #covid19SA #Checkpoint 

Johann Rupert JHB CBD Vincent Pule Reece Mbaks President Cyril Ramaphosa Babes Wodumo Code 8 Level 3 <URL>",0,0,0,0,0,0,0,0,0,,,,,,,0,0,0
"EFF have no buisness/ justified reason attending Senekal
Barring to pick uncalled for fight at a very sensetive &amp; volatile time
Farmers have all the right to be frustrated for the number/ manner of gruesome farm murders
Farmers Have the right to protest
peacefully
&amp; Unprovoked",0,0,0,0,0,0,0,0,0,,,,,,,0,0,0
"@user @user @user @user @user Lol, I guess than that there is real political change in this country with thousands of whites joining the EFF.",0,0,0,0,0,0,0,0,0,,,,,,,0,0,0
"Out of 20 million youth in South Africa , only 9 million is working
Understand the need to #PutSouthAfricansFirst",0,0,0,0,0,0,0,0,0,,,,,,,0,0,0
@user The only solution is for us to unite kodwa we still have abo #PutSouthAfricansFirst,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0
@user @user @user Give the AK’s back!!,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0
"By the Power vested to me by #PutSouthAfricansFirst I declare Operation #Dudula2021 a great success!

Thank you ALL Patriotic South Africans who made it happen. 

Thanks to ""xenophobic Twitter"" _x1f602_ for making it trend. You made everyone aware of the event_x1f91f__x1f64f_

#PutSouthAfricaFirst <URL>",0,0,0,0,0,0,0,0,0,,,,,,,0,0,0
"@user Black South Africans are not taken seriously. The executive will be filled up with Zimbabweans as well, so we must forget about transformation.@user #PutSouthAfricansFirst",0,0,0,0,1,0,0,0,0,,,,,,,0,1,0
@user @user @user @user Finally you are waking up. Not that rubbish of yours of chasing our own brothers and sisters while whites control our economy and own our land.,0,0,0,0,0,0,0,0,0,,,,,,,0,1,1
"@user It's not July unrests, it's Phoenix massacre.",0,0,0,0,0,0,0,0,0,,,,,,,0,0,0
"We have House Negros in the South African cabinet, #PhoenixMassacre murderers are faceless but a resolute revolutionary woman @user is paraded by the government over bogus incitement charges. <URL>",0,0,0,0,0,1,0,0,1,,,,,,,0,0,1
These are the kinds of ppl handing our country to foreigners all in the name of greed yet forgetting generational repercussions of their actions. #PutSouthAfricansFirst <URL>,0,0,0,0,0,0,0,0,0,,,,,,,0,1,0
@user He's covered it well,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0
"They want to be us, they hate that we have good roads, nice buildings, but they hate us. They want to make us in their image that is why they are destroying our infrastructure, our electricity cables, our stealing cell tower batteries #PutSouthAfricansFirst #PutSouthAfricanFirst",0,0,0,0,0,0,0,0,0,,,,,,,0,1,0
@user We will keep it peaceful patriot like our people did during Sharpeville massacre and Soweto Uprising. As #PutSouthAfricansFirst we have so much power than any political party in the country.,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0
"""~¶🗣️Go hard is all I know MAKE SOUTH AFRICA 🇿🇦 GREAT AGAIN. #PutSouthAfricansFirst",0,0,0,0,0,0,0,0,0,,,,,,,0,0,0
"@user @user @user @user Only in South Africa is labeled as xenophobic but other countries are doing it _x1f602_we will dudula them whether they like it or not
#OperationDudula",0,0,0,0,0,0,0,1,0,,,,,,,0,1,0
"@user Tokyo Sexwale accusing SARB of stealing billions, supposedly meant for #FeesMustFall",0,0,0,0,0,0,0,0,0,,,,,,,0,0,0
"Nebasabani abelungu @user ?

Why do you allow such things_x1f447__x1f3ff__x1f447__x1f3ff__x1f447__x1f3ff_ <URL>",0,0,0,0,0,0,0,0,0,,,,,,,0,0,0
@user These fools are going to target the EFF members tomorrow in Brackenfell. Colours people always think they are better than black people.,0,0,0,0,0,0,0,0,1,,,,,,,0,1,1
"DENIEL a month ago said they are considering manufacturing ventilators due to the demand, today Malema tell us DENIEL must produce ventilators, wait for it soon @user will be claiming to be their idea #PutSouthAfricansFirst",0,0,0,0,0,0,0,0,0,,,,,,,0,0,0
@user The difference is that the other black foreigners went to work that morning and this idiot stood on the side of the road to hold up a sign then he'll cry that a black foreigner was given employment instead of him,0,1,0,0,0,0,0,0,0,,,,,,,0,0,1
"Springboks ....make us proud today! 
#SiyaKolisi 
#Springboks 
#RWC2019 
#GoBokke 
#StrongerTogether <URL>",0,0,0,0,0,0,0,0,0,,,,,,,0,0,0
"Because you are south African and black, it doesn't make you a better being. We are all beings. #PutSouthAfricansFirst",0,0,0,0,0,0,0,0,0,,,,,,,0,0,0
"@user good team
good team
@user @user @user @user @user",0,0,0,0,0,0,0,0,0,,,,,,,0,0,0
#SiyaKolisi  All the best bra <URL>,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0
Today a big warehouse was found to be selling fake expired goods &amp; distributed to feed South Africans by foreign nationals..Not so long ago..A drug lab huge enuf to supply the whole S. A found in Limpopo owned by foreign nationals was discovered..We demand MASS DEPORTATION @user,0,0,0,0,0,0,0,1,0,,,,,,,0,1,0
@user It is Hamas that are pushing the illegal and false narrative of Palestine and they have been in the wrong for very long. Hamas is a terrorist group that is killing its own Palestinians and then blames Israel for it. Sounds just like the EFF and the ANC doesn’t it?,0,0,0,0,1,0,0,0,0,,,,,,,0,0,0
"Lol if Jacob Zuma was the head of intelligence for the ANC, how on earth did Kebby lost his arm? Where was the intelligence offered when SANDF made a surprise visit in their foreign based camp in some bush? Zuma knows the truth.  He sold his comrades because he was an agent.",0,0,0,0,0,0,0,0,0,,,,,,,0,0,0
"@user @user @user @user U r right ur own r #Karabo killers, pregnant women hangers, political killers in KZN, gangster in the Cape flats, killers in the IPCC, women burners and stabbers. U r a pathetic and hopeless ill-informed idiots. U n ur #PutSouthAfricansFirst are fatheads.",0,0,0,0,0,1,0,0,1,,,,,,,0,0,1
